°üÃø¼Ò¸í:°æÆ÷´ëÇØ¼ö¿åÀå
À§µµ:37.808972
°æµµ:128.931889
°üÃø½Ã°£	À¯¼Ó(cm/s)	À¯Çâ(16points)	À¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(m)	À¯ÀÇÆÄÁÖ±â(sec)	ÃÖ´ëÆÄ°í(m)	ÃÖ´ëÆÄÁÖ±â(sec)	Ç³¼Ó(m/s)		Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	½ÃÁ¤(m)	ÆÄÇâ(deg)	
2022/04/07 11:55:00	34.0	ºÏ¼­	318	10.42	0.65	4.7	0.89	4.0	5.7	µ¿³²µ¿	104	11.2	1013.2	-	308	
2022/04/07 12:00:00	31.1	ºÏ¼­	317	10.44	0.55	4.5	0.86	5.5	5.8	µ¿³²µ¿	103	11.2	1013.1	-	64	
2022/04/07 12:05:00	33.5	ºÏ¼­	315	10.61	0.66	5.4	0.93	5.0	5.3	µ¿³²µ¿	104	11.2	1013.1	-	57	
2022/04/07 12:10:00	36.0	ºÏ¼­	317	10.66	0.58	4.7	0.98	4.5	5.2	µ¿³²µ¿	109	11.3	1013.0	-	211	
2022/04/07 12:15:00	34.5	ºÏ¼­	319	10.67	0.69	5.0	0.89	5.0	5.3	µ¿³²µ¿	122	11.3	1013.0	-	61	
2022/04/07 12:20:00	37.5	ºÏ¼­	318	10.71	0.62	4.8	0.78	5.0	5.8	µ¿³²µ¿	119	11.3	1012.8	-	341	
2022/04/07 12:25:00	37.8	ºÏ¼­	309	10.73	0.58	5.0	0.98	4.5	5.4	µ¿³²µ¿	115	11.4	1012.8	-	58	
2022/04/07 12:30:00	35.6	ºÏ¼­	317	10.73	0.57	4.9	0.83	4.5	5.7	µ¿³²µ¿	115	11.4	1012.7	-	337	
2022/04/07 12:35:00	34.1	ºÏ¼­	316	10.70	0.73	4.9	0.94	6.5	5.9	µ¿³²µ¿	119	11.4	1012.7	-	62	
2022/04/07 12:40:00	34.0	ºÏ¼­	324	10.70	0.68	5.1	1.01	5.0	5.9	µ¿³²µ¿	118	11.4	1012.5	-	51	
2022/04/07 12:45:00	35.1	ºÏ¼­	323	10.71	0.60	5.1	0.79	5.0	5.8	µ¿³²µ¿	123	11.4	1012.4	-	63	
2022/04/07 12:50:00	33.9	ºÏ¼­	323	10.73	0.66	5.0	0.97	5.5	5.4	µ¿³²µ¿	118	11.4	1012.4	-	55	
2022/04/07 12:55:00	35.6	ºÏ¼­	324	10.71	0.67	5.4	1.02	4.5	4.9	µ¿³²µ¿	123	11.5	1012.3	-	49	
2022/04/07 13:00:00	36.4	ºÏ¼­	324	10.71	0.69	4.7	1.20	4.5	5.8	³²µ¿	126	11.4	1012.2	-	24	
2022/04/07 13:05:00	36.6	ºÏ¼­	324	10.75	0.74	5.0	0.97	5.0	5.5	³²µ¿	132	11.4	1012.2	-	46	
2022/04/07 13:10:00	38.0	ºÏ¼­	324	10.75	0.64	4.9	0.90	6.0	5.9	³²µ¿	130	11.5	1012.1	-	310	
2022/04/07 13:15:00	38.2	ºÏ¼­	324	10.76	0.64	5.2	0.97	4.0	5.8	³²µ¿	131	11.5	1011.9	-	62	
2022/04/07 13:20:00	38.7	ºÏ¼­	324	10.76	0.62	5.1	0.81	5.0	5.3	µ¿³²µ¿	120	11.5	1011.8	-	65	
2022/04/07 13:25:00	40.4	ºÏ¼­	323	10.77	0.70	4.7	1.07	5.0	5.2	³²µ¿	127	11.5	1011.7	-	52	
2022/04/07 13:30:00	39.0	ºÏ¼­	324	10.73	0.59	5.3	0.71	5.0	4.4	µ¿³²µ¿	106	11.6	1011.7	-	264	
2022/04/07 13:35:00	39.1	ºÏ¼­	326	10.72	0.62	4.8	0.79	4.0	4.9	µ¿³²µ¿	119	11.7	1011.6	-	196	
2022/04/07 13:40:00	37.9	ºÏºÏ¼­	327	10.70	0.61	5.6	0.77	6.0	5.3	µ¿³²µ¿	107	11.7	1011.4	-	157	
2022/04/07 13:45:00	38.1	ºÏºÏ¼­	327	10.73	0.65	4.9	0.86	5.0	5.8	µ¿³²µ¿	113	11.7	1011.3	-	83	
2022/04/07 13:50:00	37.5	ºÏºÏ¼­	332	10.69	0.61	5.3	0.73	5.5	5.7	µ¿³²µ¿	118	11.8	1011.3	-	326	
2022/04/07 13:55:00	38.4	ºÏºÏ¼­	330	10.72	0.64	4.9	0.83	5.5	4.5	µ¿³²µ¿	122	11.8	1011.2	-	42	
2022/04/07 14:00:00	37.1	ºÏºÏ¼­	330	10.73	0.61	5.0	0.83	4.0	6.1	³²µ¿	125	12.0	1011.0	-	41	
2022/04/07 14:05:00	37.3	ºÏºÏ¼­	332	10.75	0.53	4.9	0.73	4.5	4.1	µ¿³²µ¿	116	12.4	1011.0	-	1	
2022/04/07 14:10:00	37.3	ºÏºÏ¼­	331	10.74	0.61	4.9	1.02	4.5	6.7	³²µ¿	124	12.0	1010.8	-	45	
2022/04/07 14:15:00	35.3	ºÏºÏ¼­	332	10.74	0.52	4.8	0.76	4.5	5.7	µ¿³²µ¿	116	12.2	1010.7	-	93	
2022/04/07 14:20:00	35.4	ºÏºÏ¼­	337	10.69	0.60	4.9	1.06	4.5	5.8	µ¿³²µ¿	108	12.1	1010.7	-	89	
2022/04/07 14:25:00	36.5	ºÏºÏ¼­	335	10.69	0.60	5.1	0.84	5.0	5.1	µ¿³²µ¿	107	12.0	1010.8	-	139	
2022/04/07 14:30:00	35.6	ºÏºÏ¼­	335	10.72	0.54	4.8	0.70	4.5	5.8	µ¿³²µ¿	115	12.2	1010.8	-	96	
2022/04/07 14:35:00	36.3	ºÏºÏ¼­	335	10.68	0.53	5.1	0.78	5.0	6.4	µ¿³²µ¿	110	12.1	1010.8	-	104	
2022/04/07 14:40:00	35.4	ºÏºÏ¼­	331	10.70	0.58	5.0	0.92	5.0	6.6	µ¿	95	12.1	1010.7	-	105	
2022/04/07 14:45:00	37.8	ºÏºÏ¼­	331	10.72	0.57	5.0	0.80	5.0	6.1	µ¿	94	12.2	1010.7	-	53	
2022/04/07 14:50:00	39.3	ºÏºÏ¼­	327	10.75	0.48	4.3	0.73	5.5	6.3	µ¿	91	12.2	1010.6	-	296	
2022/04/07 14:55:00	36.7	ºÏºÏ¼­	332	10.74	0.51	5.1	0.69	5.0	6.2	µ¿³²µ¿	108	12.2	1010.6	-	30	
2022/04/07 15:00:00	39.7	ºÏºÏ¼­	330	10.71	0.56	5.3	0.91	4.5	6.2	µ¿³²µ¿	105	12.3	1010.6	-	86	
2022/04/07 15:05:00	37.6	ºÏºÏ¼­	334	10.66	0.56	4.9	0.74	5.0	5.9	µ¿³²µ¿	105	12.3	1010.6	-	115	
2022/04/07 15:10:00	37.4	ºÏºÏ¼­	331	10.61	0.53	4.8	0.85	4.5	5.7	µ¿³²µ¿	115	12.4	1010.5	-	111	
2022/04/07 15:15:00	38.1	ºÏºÏ¼­	329	10.67	0.48	4.8	0.67	5.0	5.2	µ¿³²µ¿	102	12.4	1010.5	-	152	
2022/04/07 15:20:00	40.2	ºÏ¼­	326	10.70	0.47	4.7	0.73	4.5	5.4	µ¿	96	12.4	1010.4	-	313	
2022/04/07 15:25:00	41.7	ºÏ¼­	325	10.75	0.51	5.4	0.64	6.0	5.3	µ¿³²µ¿	115	12.4	1010.4	-	54	
2022/04/07 15:30:00	39.2	ºÏºÏ¼­	327	10.74	0.58	5.0	0.75	5.0	5.7	µ¿³²µ¿	112	12.4	1010.4	-	77	
2022/04/07 15:35:00	39.8	ºÏºÏ¼­	330	10.76	0.49	4.7	0.70	4.5	4.5	µ¿³²µ¿	105	13.0	1010.3	-	4	
2022/04/07 15:40:00	38.6	ºÏºÏ¼­	335	10.79	0.53	5.1	0.89	5.5	2.8	µ¿	91	14.4	1010.3	-	71	
2022/04/07 15:45:00	36.2	ºÏºÏ¼­	334	10.79	0.53	5.4	0.70	6.5	5.2	µ¿	97	14.0	1010.2	-	36	
2022/04/07 15:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/07 15:55:00	40.4	ºÏºÏ¼­	329	10.80	0.55	5.5	0.70	4.5	2.6	³²µ¿	138	14.2	1010.6	-	52	
2022/04/07 16:00:00	37.6	ºÏºÏ¼­	330	10.81	0.50	5.1	0.63	5.5	2.3	µ¿³²µ¿	113	13.6	1010.5	-	352	
2022/04/07 16:05:00	37.4	ºÏºÏ¼­	333	10.81	0.45	4.9	0.60	5.5	2.2	µ¿	98	14.8	1010.5	-	47	
2022/04/07 16:10:00	38.7	ºÏºÏ¼­	334	10.79	0.50	4.1	0.74	4.5	1.9	ºÏµ¿	52	15.5	1010.6	-	314	
2022/04/07 16:15:00	36.6	ºÏºÏ¼­	336	10.77	0.49	5.1	0.64	5.0	2.7	ºÏºÏµ¿	24	16.0	1010.5	-	37	
2022/04/07 16:20:00	32.4	ºÏºÏ¼­	332	10.74	0.54	5.2	0.78	5.0	5.6	¼­ºÏ¼­	287	17.2	1010.6	-	80	
2022/04/07 16:25:00	37.2	ºÏºÏ¼­	335	10.74	0.49	4.6	0.76	5.5	7.3	¼­	273	18.0	1010.5	-	102	
2022/04/07 16:30:00	35.1	ºÏºÏ¼­	336	10.75	0.41	4.9	0.65	5.5	8.9	¼­	267	18.7	1010.3	-	92	
2022/04/07 16:35:00	33.9	ºÏºÏ¼­	342	10.78	0.53	5.0	0.68	3.5	8.9	¼­	276	18.5	1010.4	-	67	
2022/04/07 16:40:00	32.5	ºÏºÏ¼­	342	10.75	0.47	4.7	0.65	4.5	9.8	¼­	270	18.7	1010.4	-	83	
2022/04/07 16:45:00	34.1	ºÏºÏ¼­	345	10.73	0.46	5.0	0.84	5.0	8.8	¼­	277	18.7	1010.5	-	34	
2022/04/07 16:50:00	30.5	ºÏºÏ¼­	347	10.67	0.46	4.9	0.67	5.0	9.6	¼­ºÏ¼­	282	18.9	1010.5	-	59	
2022/04/07 16:55:00	29.9	ºÏ	351	10.66	0.50	4.7	0.63	5.5	7.6	¼­ºÏ¼­	284	18.3	1010.6	-	48	
2022/04/07 17:00:00	28.7	ºÏºÏ¼­	348	10.64	0.45	4.4	0.68	5.0	8.4	¼­	281	17.9	1010.6	-	45	
2022/04/07 17:05:00	30.8	ºÏ	352	10.61	0.49	4.9	0.60	6.0	8.2	¼­ºÏ¼­	289	18.2	1010.7	-	59	
2022/04/07 17:10:00	26.2	ºÏ	357	10.54	0.52	4.3	0.78	4.5	8.9	¼­ºÏ¼­	284	18.1	1010.8	-	237	
2022/04/07 17:15:00	25.4	ºÏ	3	10.50	0.58	4.5	0.92	4.5	10.2	¼­ºÏ¼­	283	18.1	1010.8	-	58	
2022/04/07 17:20:00	24.2	ºÏ	357	10.48	0.54	4.6	0.80	5.0	9.7	¼­ºÏ¼­	283	18.0	1010.9	-	29	
2022/04/07 17:25:00	21.1	ºÏ	355	10.58	0.55	4.5	0.80	4.5	8.9	¼­	281	18.0	1011.0	-	196	
2022/04/07 17:30:00	19.0	ºÏ	2	10.49	0.60	4.7	0.86	5.0	7.3	¼­ºÏ¼­	301	17.6	1011.3	-	25	
2022/04/07 17:35:00	19.3	ºÏ	4	10.50	0.59	4.3	1.03	4.0	9.1	ºÏ	355	15.9	1011.5	-	312	
2022/04/07 17:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/07 17:45:00	18.1	ºÏºÏ¼­	326	10.50	0.46	3.4	0.93	3.4	8.5	ºÏºÏµ¿	19	14.3	1012.0	-	85	
2022/04/07 17:50:00	19.0	ºÏ¼­	317	10.45	0.64	4.1	0.84	4.5	5.9	ºÏºÏµ¿	15	14.3	1012.2	-	250	
2022/04/07 17:55:00	17.6	ºÏ¼­	317	10.41	0.67	4.0	0.99	4.0	5.9	ºÏºÏµ¿	13	13.8	1012.4	-	355	
2022/04/07 18:00:00	17.7	ºÏ¼­	318	10.38	0.69	3.8	1.07	4.5	6.2	ºÏ	9	13.7	1012.6	-	304	
2022/04/07 18:05:00	18.1	ºÏ¼­	317	10.39	0.71	4.1	0.95	5.0	6.3	ºÏºÏµ¿	12	13.5	1012.7	-	300	
2022/04/07 18:10:00	13.7	ºÏ¼­	319	10.40	0.65	3.9	0.87	3.5	6.7	ºÏ	2	13.4	1012.9	-	300	
2022/04/07 18:15:00	17.9	ºÏ¼­	325	10.41	0.62	3.9	1.00	3.5	6.5	ºÏ	356	13.3	1013.2	-	315	
2022/04/07 18:20:00	15.3	ºÏ¼­	321	10.45	0.67	3.9	1.01	4.0	7.3	ºÏ	8	13.1	1013.5	-	149	
2022/04/07 18:25:00	19.6	ºÏ¼­	322	10.47	0.63	4.0	0.98	4.0	7.4	ºÏ	9	12.8	1013.7	-	282	
2022/04/07 18:30:00	14.1	ºÏ¼­	318	10.49	0.63	4.1	0.90	4.0	6.6	ºÏ	9	12.7	1014.0	-	3	
2022/04/07 18:35:00	16.0	ºÏ¼­	324	10.49	0.69	4.2	1.13	4.0	5.5	ºÏ	4	12.6	1014.2	-	48	
2022/04/07 18:40:00	21.0	ºÏºÏ¼­	333	10.48	0.67	3.9	0.93	4.0	5.4	ºÏ	357	12.5	1014.3	-	325	
2022/04/07 18:45:00	19.4	ºÏºÏ¼­	332	10.47	0.65	3.9	0.88	3.0	5.3	ºÏ	350	12.3	1014.5	-	25	
2022/04/07 18:50:00	15.0	ºÏºÏ¼­	330	10.47	0.63	4.3	1.11	4.0	4.8	ºÏºÏ¼­	343	12.2	1014.7	-	310	
2022/04/07 18:55:00	13.2	ºÏºÏ¼­	335	10.46	0.61	4.2	0.75	4.5	5.0	ºÏºÏ¼­	340	12.2	1014.8	-	325	
2022/04/07 19:00:00	17.0	ºÏºÏ¼­	339	10.46	0.68	4.2	0.93	5.5	4.4	ºÏºÏ¼­	333	12.1	1014.9	-	2	
2022/04/07 19:05:00	17.6	ºÏºÏ¼­	335	10.47	0.56	4.2	0.81	4.5	4.1	ºÏ¼­	319	12.0	1015.0	-	111	
2022/04/07 19:10:00	16.7	ºÏºÏ¼­	330	10.49	0.63	4.3	0.89	4.0	4.4	ºÏ¼­	313	11.5	1015.2	-	74	
2022/04/07 19:15:00	16.8	ºÏºÏ¼­	336	10.50	0.60	4.5	0.78	4.5	4.4	ºÏ¼­	320	11.4	1015.3	-	73	
2022/04/07 19:20:00	18.2	ºÏºÏ¼­	338	10.47	0.58	3.9	0.74	3.5	3.9	ºÏ¼­	319	11.3	1015.3	-	264	
2022/04/07 19:25:00	19.6	ºÏºÏ¼­	340	10.45	0.67	4.1	1.05	4.0	3.7	ºÏºÏ¼­	329	11.3	1015.5	-	40	
2022/04/07 19:30:00	18.8	ºÏºÏ¼­	334	10.44	0.51	4.2	0.83	3.0	3.3	ºÏ¼­	324	11.3	1015.7	-	148	
2022/04/07 19:35:00	21.3	ºÏºÏ¼­	340	10.44	0.49	3.5	0.95	4.0	2.8	ºÏ¼­	304	11.4	1015.9	-	310	
2022/04/07 19:40:00	16.2	ºÏºÏ¼­	345	10.44	0.53	4.4	0.78	4.0	1.8	¼­ºÏ¼­	287	11.6	1016.1	-	67	
2022/04/07 19:45:00	17.5	ºÏ	355	10.45	0.55	4.2	0.75	4.0	1.3	¼­	277	11.8	1016.2	-	86	
2022/04/07 19:50:00	18.5	ºÏºÏ¼­	341	10.45	0.56	3.8	0.83	3.5	1.3	¼­	273	11.7	1016.4	-	351	
2022/04/07 19:55:00	19.7	ºÏ¼­	322	10.44	0.55	4.1	0.95	5.0	1.9	¼­	260	11.9	1016.4	-	88	
2022/04/07 20:00:00	20.7	ºÏ¼­	325	10.44	0.53	4.1	0.70	3.5	2.4	¼­	273	12.4	1016.5	-	355	
2022/04/07 20:05:00	21.8	ºÏ¼­	318	10.46	0.52	4.2	0.83	4.5	2.3	¼­ºÏ¼­	287	12.4	1016.5	-	103	
2022/04/07 20:10:00	17.9	ºÏ¼­	324	10.50	0.51	4.1	0.64	3.5	2.1	¼­ºÏ¼­	287	12.2	1016.7	-	137	
2022/04/07 20:15:00	18.3	ºÏºÏ¼­	331	10.53	0.51	3.8	0.75	4.5	2.4	¼­	276	12.0	1016.9	-	281	
2022/04/07 20:20:00	19.6	ºÏºÏ¼­	331	10.54	0.48	4.0	0.74	3.5	2.6	¼­	266	11.9	1017.0	-	335	
2022/04/07 20:25:00	21.3	ºÏ¼­	325	10.55	0.46	4.2	0.76	4.0	2.4	¼­	268	11.8	1017.1	-	64	
2022/04/07 20:30:00	20.5	ºÏºÏ¼­	334	10.61	0.51	4.0	0.70	4.5	2.6	¼­	267	11.9	1017.3	-	163	
2022/04/07 20:35:00	20.7	ºÏ¼­	324	10.64	0.51	4.5	0.71	4.0	2.6	¼­	266	11.9	1017.4	-	298	
2022/04/07 20:40:00	19.5	ºÏ¼­	325	10.67	0.49	3.9	0.59	3.0	2.7	¼­³²¼­	256	11.8	1017.5	-	314	
2022/04/07 20:45:00	20.2	ºÏºÏ¼­	329	10.67	0.49	4.0	0.72	4.0	2.6	¼­	273	11.8	1017.6	-	280	
2022/04/07 20:50:00	21.8	ºÏºÏ¼­	328	10.66	0.49	4.0	0.69	3.5	2.6	¼­	272	11.8	1017.8	-	41	
2022/04/07 20:55:00	20.5	ºÏ¼­	324	10.65	0.40	4.3	0.54	4.0	2.6	¼­	276	11.8	1017.9	-	114	
2022/04/07 21:00:00	20.8	ºÏ¼­	320	10.65	0.49	4.0	0.62	4.5	2.5	¼­	281	11.7	1018.0	-	349	
2022/04/07 21:05:00	21.2	ºÏ¼­	319	10.66	0.51	4.1	0.67	4.0	2.5	¼­	276	11.6	1018.1	-	358	
2022/04/07 21:10:00	19.4	ºÏ¼­	316	10.65	0.50	4.3	0.72	4.0	2.5	¼­	272	11.5	1018.1	-	354	
2022/04/07 21:15:00	20.2	ºÏ¼­	319	10.64	0.45	4.1	0.62	4.0	2.6	¼­	261	11.3	1018.2	-	56	
2022/04/07 21:20:00	18.2	ºÏºÏ¼­	327	10.63	0.53	4.3	0.67	3.5	2.8	¼­	267	11.2	1018.3	-	87	
2022/04/07 21:25:00	18.9	ºÏºÏ¼­	331	10.63	0.48	3.8	0.64	3.5	3.0	¼­	263	11.2	1018.4	-	320	
2022/04/07 21:30:00	19.5	ºÏºÏ¼­	337	10.62	0.47	4.3	0.68	4.0	2.7	¼­	266	11.2	1018.5	-	344	
2022/04/07 21:35:00	19.8	ºÏºÏ¼­	334	10.61	0.50	4.1	0.71	4.5	2.7	¼­	270	11.1	1018.6	-	326	
2022/04/07 21:40:00	19.9	ºÏºÏ¼­	339	10.59	0.50	4.2	0.71	4.5	2.6	¼­	266	11.1	1018.7	-	110	
2022/04/07 21:45:00	20.0	ºÏºÏ¼­	336	10.56	0.51	4.4	0.66	3.5	2.5	¼­	274	11.1	1018.7	-	343	
2022/04/07 21:50:00	20.4	ºÏºÏ¼­	343	10.54	0.47	3.8	0.68	4.0	3.0	¼­	279	11.1	1018.7	-	28	
2022/04/07 21:55:00	21.0	ºÏºÏ¼­	347	10.53	0.51	4.1	0.77	3.5	3.0	¼­ºÏ¼­	284	11.3	1018.7	-	60	
2022/04/07 22:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/07 22:05:00	18.8	ºÏºÏ¼­	330	10.51	0.47	4.0	0.60	4.5	2.3	¼­ºÏ¼­	288	11.2	1018.9	-	331	
2022/04/07 22:10:00	19.0	ºÏºÏ¼­	337	10.50	0.51	4.0	0.67	4.0	2.2	¼­ºÏ¼­	286	11.3	1018.9	-	346	
2022/04/07 22:15:00	19.4	ºÏºÏ¼­	338	10.50	0.46	4.1	0.72	3.0	1.6	¼­³²¼­	248	11.0	1018.9	-	34	
2022/04/07 22:20:00	20.9	ºÏºÏ¼­	346	10.50	0.49	3.7	0.67	3.5	1.7	³²¼­	223	10.6	1018.9	-	140	
2022/04/07 22:25:00	20.5	ºÏºÏ¼­	347	10.50	0.48	3.9	0.73	4.0	1.7	³²¼­	228	10.6	1018.9	-	313	
2022/04/07 22:30:00	21.6	ºÏ	355	10.52	0.53	4.0	0.85	4.0	1.9	³²¼­	231	10.5	1019.0	-	95	
2022/04/07 22:35:00	21.4	ºÏºÏ¼­	348	10.53	0.47	3.9	0.62	3.5	1.5	³²¼­	215	10.4	1019.0	-	304	
2022/04/07 22:40:00	21.0	ºÏ	357	10.51	0.42	4.1	0.62	4.0	1.4	³²¼­	229	10.5	1019.1	-	293	
2022/04/07 22:45:00	20.2	ºÏºÏ¼­	348	10.48	0.55	4.1	0.87	6.0	1.9	¼­³²¼­	242	10.6	1019.1	-	1	
2022/04/07 22:50:00	20.8	ºÏ	352	10.50	0.48	3.7	0.64	3.5	2.4	¼­³²¼­	243	10.6	1019.1	-	337	
2022/04/07 22:55:00	21.9	ºÏºÏ¼­	347	10.45	0.46	3.8	0.78	4.0	2.3	¼­³²¼­	239	10.3	1019.1	-	10	
2022/04/07 23:00:00	22.3	ºÏ	355	10.42	0.46	4.2	0.57	3.5	1.9	³²¼­	234	10.4	1019.1	-	65	
2022/04/07 23:05:00	21.3	ºÏºÏ¼­	346	10.42	0.50	4.2	0.63	4.5	2.6	³²¼­	233	10.1	1019.2	-	189	
2022/04/07 23:10:00	21.1	ºÏ	353	10.43	0.49	4.4	0.73	4.0	3.0	¼­³²¼­	242	9.9	1019.2	-	83	
2022/04/07 23:15:00	19.6	ºÏ	350	10.43	0.41	4.4	0.57	4.5	3.2	¼­³²¼­	240	10.0	1019.2	-	203	
2022/04/07 23:20:00	20.0	ºÏºÏ¼­	348	10.44	0.47	4.4	0.70	4.0	3.6	¼­³²¼­	245	10.2	1019.1	-	155	
2022/04/07 23:25:00	20.4	ºÏºÏ¼­	348	10.44	0.44	3.9	0.76	3.5	3.1	¼­³²¼­	249	10.2	1019.1	-	105	
2022/04/07 23:30:00	19.6	ºÏºÏ¼­	338	10.44	0.46	4.4	0.64	4.0	3.3	¼­³²¼­	242	10.2	1019.2	-	73	
2022/04/07 23:35:00	20.4	ºÏºÏ¼­	332	10.44	0.42	4.3	0.56	4.5	2.7	³²¼­	235	9.8	1019.3	-	8	
2022/04/07 23:40:00	20.6	ºÏºÏ¼­	345	10.44	0.49	4.2	0.85	3.5	2.2	³²¼­	232	9.8	1019.4	-	66	
2022/04/07 23:45:00	20.3	ºÏºÏ¼­	340	10.44	0.44	4.1	0.63	4.5	3.0	¼­³²¼­	242	9.8	1019.5	-	93	
2022/04/07 23:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/07 23:55:00	20.6	ºÏºÏ¼­	331	10.43	0.43	4.3	0.76	4.0	2.4	¼­³²¼­	247	10.0	1019.6	-	122	
2022/04/08 00:00:00	17.2	ºÏºÏ¼­	337	10.43	0.44	4.3	0.58	4.0	1.8	¼­	264	10.0	1019.7	-	292	
2022/04/08 00:05:00	19.5	ºÏºÏ¼­	337	10.43	0.44	4.1	0.68	3.5	1.6	¼­	280	10.0	1019.7	-	146	
2022/04/08 00:10:00	18.6	ºÏºÏ¼­	328	10.43	0.46	4.5	0.87	4.0	1.4	ºÏ¼­	322	9.9	1019.7	-	47	
2022/04/08 00:15:00	17.9	ºÏºÏ¼­	339	10.43	0.50	4.6	0.80	3.5	1.0	ºÏºÏ¼­	329	9.7	1019.8	-	110	
2022/04/08 00:20:00	17.1	ºÏºÏ¼­	338	10.41	0.51	3.8	0.77	3.5	1.3	ºÏºÏ¼­	332	9.7	1019.8	-	96	
2022/04/08 00:25:00	12.5	ºÏºÏ¼­	329	10.36	0.41	4.0	0.56	4.0	1.6	ºÏºÏ¼­	328	9.7	1019.8	-	158	
2022/04/08 00:30:00	15.6	ºÏºÏ¼­	329	10.35	0.51	3.9	0.67	4.0	1.2	ºÏ¼­	322	9.5	1019.8	-	152	
2022/04/08 00:35:00	19.9	ºÏºÏ¼­	334	10.36	0.51	4.0	0.82	4.0	0.9	ºÏºÏ¼­	329	9.5	1019.8	-	62	
2022/04/08 00:40:00	17.8	ºÏºÏ¼­	330	10.35	0.44	4.0	0.65	3.5	0.8	ºÏºÏ¼­	337	9.2	1019.9	-	28	
2022/04/08 00:45:00	18.4	ºÏºÏ¼­	327	10.35	0.46	4.0	0.67	4.0	0.8	ºÏ¼­	316	9.1	1019.9	-	289	
2022/04/08 00:50:00	18.7	ºÏ¼­	314	10.36	0.46	3.9	0.61	3.5	0.5	¼­	278	8.9	1019.9	-	337	
2022/04/08 00:55:00	17.5	ºÏ¼­	316	10.36	0.46	4.0	0.57	3.5	1.5	³²¼­	234	8.7	1020.0	-	306	
2022/04/08 01:00:00	21.8	ºÏ¼­	322	10.36	0.46	4.0	0.67	4.0	1.7	³²³²¼­	199	8.6	1020.0	-	125	
2022/04/08 01:05:00	21.6	ºÏ¼­	310	10.36	0.47	4.1	0.72	4.5	0.9	³²³²¼­	212	9.0	1020.0	-	107	
2022/04/08 01:10:00	19.1	ºÏ¼­	317	10.36	0.43	3.8	0.60	4.0	1.0	³²³²¼­	212	9.1	1020.0	-	148	
2022/04/08 01:15:00	22.5	ºÏ¼­	313	10.39	0.47	4.1	0.74	4.0	0.9	³²¼­	228	9.3	1020.0	-	338	
2022/04/08 01:20:00	23.1	¼­ºÏ¼­	304	10.41	0.41	3.8	0.62	4.0	1.7	¼­³²¼­	243	8.9	1020.0	-	333	
2022/04/08 01:25:00	24.2	ºÏ¼­	315	10.39	0.52	4.0	0.75	4.0	2.0	³²¼­	228	8.5	1020.0	-	31	
2022/04/08 01:30:00	23.1	ºÏ¼­	306	10.37	0.43	4.2	0.68	4.5	1.9	¼­³²¼­	238	8.4	1020.0	-	126	
2022/04/08 01:35:00	20.7	ºÏ¼­	319	10.31	0.48	4.2	0.64	5.0	2.3	³²¼­	235	8.5	1020.0	-	343	
2022/04/08 01:40:00	21.4	ºÏ¼­	322	10.27	0.49	4.3	0.91	5.0	2.1	¼­³²¼­	248	8.5	1020.0	-	97	
2022/04/08 01:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/08 01:50:00	25.7	ºÏ¼­	322	10.29	0.41	4.0	0.83	4.0	1.9	¼­³²¼­	247	8.4	1019.9	-	14	
2022/04/08 01:55:00	23.2	ºÏ¼­	321	10.29	0.55	4.9	0.87	4.5	2.5	¼­³²¼­	242	8.4	1019.9	-	242	
2022/04/08 02:00:00	23.8	ºÏ¼­	324	10.31	0.54	4.4	0.71	4.5	2.2	³²¼­	228	8.4	1019.9	-	23	
2022/04/08 02:05:00	23.3	ºÏ¼­	325	10.31	0.55	4.4	0.78	6.0	1.8	³²¼­	228	8.2	1020.0	-	14	
2022/04/08 02:10:00	23.5	ºÏ¼­	315	10.31	0.52	4.2	0.63	4.5	1.9	³²¼­	234	8.1	1020.0	-	358	
2022/04/08 02:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/04/08 02:20:00	22.8	ºÏ¼­	313	10.32	0.46	4.5	0.77	3.5	1.7	³²³²¼­	208	8.2	1020.0	-	10	
2022/04/08 02:25:00	23.2	ºÏ¼­	315	10.30	0.60	4.6	0.97	4.5	1.4	³²¼­	214	8.2	1020.0	-	25	
2022/04/08 02:30:00	23.4	ºÏ¼­	316	10.30	0.59	4.8	0.77	5.5	1.3	³²³²¼­	194	8.3	1019.9	-	19	
2022/04/08 02:35:00	25.6	ºÏ¼­	316	10.29	0.71	5.0	1.06	5.5	1.2	³²	184	8.3	1020.0	-	24	
2022/04/08 02:40:00	22.3	ºÏ¼­	321	10.29	0.64	4.5	0.98	4.5	1.2	³²	187	8.2	1020.0	-	15	
2022/04/08 02:45:00	24.5	ºÏ¼­	321	10.30	0.71	5.3	0.88	5.0	1.6	³²³²¼­	200	8.2	1020.0	-	2	
